CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
17265,139,2,550.01,2011-07-24,2,3,3,233,8,Need Attention
17266,3,3,296.58,2011-12-07,5,4,2,542,11,Potential Loyalists
17267,128,2,317.2,2011-08-04,2,3,2,232,7,Need Attention
17268,108,4,763.64,2011-08-24,2,4,3,243,9,At Risk
17272,43,4,2148.63,2011-10-28,3,4,5,345,12,Loyal Customers
17274,36,1,107.82,2011-11-04,3,2,1,321,6,Promising
17277,228,2,1065.35,2011-04-26,1,3,4,134,8,At Risk
17278,242,1,246.04,2011-04-12,1,2,1,121,4,Hibernating
17279,58,1,187.83,2011-10-13,3,2,1,321,6,Promising
17282,131,3,1685.46,2011-08-01,2,4,4,244,10,Can't Lose Them
17284,61,6,1647.48,2011-10-10,3,5,4,354,12,Loyal Customers
17286,22,1,151.37,2011-11-18,4,2,1,421,7,Promising
17287,27,7,1049.06,2011-11-13,4,5,4,454,13,Champions
17288,10,7,1417.63,2011-11-30,5,5,4,554,14,Champions
17289,32,3,931.02,2011-11-08,4,4,3,443,11,Loyal Customers
17290,4,2,513.01,2011-12-06,5,3,3,533,11,Loyal Customers
17291,309,1,550.8,2011-02-04,1,2,3,123,6,Other
17293,9,9,1854.06,2011-12-01,5,5,4,554,14,Champions
17295,29,3,547.0,2011-11-11,4,4,3,443,11,Loyal Customers
17297,18,1,128.18,2011-11-22,4,2,1,421,7,Promising
17298,102,2,498.42,2011-08-30,2,3,3,233,8,Need Attention
17299,12,4,656.61,2011-11-28,5,4,3,543,12,Loyal Customers
17301,22,1,163.24,2011-11-18,4,2,1,421,7,Promising
17302,15,5,1135.63,2011-11-25,4,4,4,444,12,Champions
17303,362,1,250.04,2010-12-13,1,2,2,122,5,Hibernating
17306,11,19,8631.31,2011-11-29,5,5,5,555,15,Champions
17309,96,1,82.75,2011-09-05,2,2,1,221,5,About to Sleep
17311,79,2,1384.85,2011-09-22,2,3,4,234,9,At Risk
17312,139,3,644.3,2011-07-24,2,4,3,243,9,At Risk
17313,32,1,2328.84,2011-11-08,4,2,5,425,11,Potential Loyalists
17314,25,8,2527.92,2011-11-15,4,5,5,455,14,Champions
17315,2,38,6281.23,2011-12-08,5,5,5,555,15,Champions
17317,47,3,2600.34,2011-10-24,3,4,5,345,12,Loyal Customers
17320,101,3,1200.62,2011-08-31,2,4,4,244,10,Can't Lose Them
17321,9,2,657.16,2011-12-01,5,3,3,533,11,Loyal Customers
17323,16,7,906.52,2011-11-24,4,5,3,453,12,Loyal Customers
17324,18,4,986.48,2011-11-22,4,4,4,444,12,Champions
17325,281,1,96.8,2011-03-04,1,2,1,121,4,Hibernating
17329,15,2,523.11,2011-11-25,4,3,3,433,10,Loyal Customers
17330,23,2,363.9,2011-11-17,4,3,2,432,9,Potential Loyalists
17331,124,1,175.2,2011-08-08,2,2,1,221,5,About to Sleep
17333,86,1,494.25,2011-09-15,2,2,3,223,7,Need Attention
17334,303,2,307.02,2011-02-10,1,3,2,132,6,Other
17337,152,4,1981.06,2011-07-11,2,4,4,244,10,Can't Lose Them
17338,18,8,6493.54,2011-11-22,4,5,5,455,14,Champions
17339,95,2,243.36,2011-09-06,2,3,1,231,6,Other
17340,30,11,12353.29,2011-11-10,4,5,5,455,14,Champions
17341,157,3,682.29,2011-07-06,2,4,3,243,9,At Risk
17343,356,1,193.64,2010-12-19,1,2,1,121,4,Hibernating
17344,47,1,157.62,2011-10-24,3,2,1,321,6,Promising
17345,16,4,519.69,2011-11-24,4,4,3,443,11,Loyal Customers
17346,4,15,2622.88,2011-12-06,5,5,5,555,15,Champions
17347,87,1,228.96,2011-09-14,2,2,1,221,5,About to Sleep
17348,15,5,1156.6,2011-11-25,4,4,4,444,12,Champions
17349,180,1,98.25,2011-06-13,2,2,1,221,5,About to Sleep
17350,9,4,1281.32,2011-12-01,5,4,4,544,13,Champions
17351,37,3,587.15,2011-11-03,3,4,3,343,10,Loyal Customers
17353,130,2,1740.0,2011-08-02,2,3,4,234,9,At Risk
17354,51,1,1393.06,2011-10-20,3,2,4,324,9,Potential Loyalists
17356,312,1,178.22,2011-02-01,1,2,1,121,4,Hibernating
17357,25,2,384.39,2011-11-15,4,3,2,432,9,Potential Loyalists
17358,304,2,360.81,2011-02-09,1,3,2,132,6,Other
17359,12,1,127.86,2011-11-28,5,2,1,521,8,Promising
17360,18,3,568.24,2011-11-22,4,4,3,443,11,Loyal Customers
17361,50,3,488.2,2011-10-21,3,4,3,343,10,Loyal Customers
17362,240,2,312.23,2011-04-14,1,3,2,132,6,Other
17364,1,11,4462.68,2011-12-09,5,5,5,555,15,Champions
17365,13,8,4767.36,2011-11-27,5,5,5,555,15,Champions
17367,239,1,167.55,2011-04-15,1,2,1,121,4,Hibernating
17368,24,8,1878.87,2011-11-16,4,5,4,454,13,Champions
17370,73,4,446.18,2011-09-28,2,4,2,242,8,Other
17371,18,3,418.4,2011-11-22,4,4,2,442,10,Potential Loyalists
17372,41,8,1337.18,2011-10-30,3,5,4,354,12,Loyal Customers
17373,41,4,646.92,2011-10-30,3,4,3,343,10,Loyal Customers
17374,219,2,495.77,2011-05-05,1,3,3,133,7,At Risk
17375,200,3,400.1,2011-05-24,1,4,2,142,7,Other
17376,71,2,203.2,2011-09-30,3,3,1,331,7,Potential Loyalists
17377,24,20,4058.32,2011-11-16,4,5,5,455,14,Champions
17379,12,1,389.72,2011-11-28,5,2,2,522,9,Promising
17381,9,29,20275.61,2011-12-01,5,5,5,555,15,Champions
17382,66,1,65.4,2011-10-05,3,2,1,321,6,Promising
17383,5,1,193.39,2011-12-05,5,2,1,521,8,Promising
17384,20,2,336.4,2011-11-20,4,3,2,432,9,Potential Loyalists
17385,15,1,256.11,2011-11-25,4,2,2,422,8,Promising
17386,8,6,2686.42,2011-12-02,5,5,5,555,15,Champions
17387,20,2,746.81,2011-11-20,4,3,3,433,10,Loyal Customers
17388,78,4,1259.56,2011-09-23,2,4,4,244,10,Can't Lose Them
17389,1,34,31833.68,2011-12-09,5,5,5,555,15,Champions
17391,164,2,508.8,2011-06-29,2,3,3,233,8,Need Attention
17392,307,2,417.27,2011-02-06,1,3,2,132,6,Other
17394,220,1,203.87,2011-05-04,1,2,1,121,4,Hibernating
17396,40,8,7330.8,2011-10-31,3,5,5,355,13,Loyal Customers
17397,23,2,681.41,2011-11-17,4,3,3,433,10,Loyal Customers
17398,115,3,653.38,2011-08-17,2,4,3,243,9,At Risk
17400,127,5,2097.84,2011-08-05,2,4,5,245,11,Can't Lose Them
17402,5,13,2633.85,2011-12-05,5,5,5,555,15,Champions
17403,37,1,263.92,2011-11-03,3,2,2,322,7,Promising
17404,5,15,31906.82,2011-12-05,5,5,5,555,15,Champions
17405,2,3,1031.41,2011-12-08,5,4,4,544,13,Champions
17406,334,3,2184.42,2011-01-10,1,4,5,145,10,Can't Lose Them
17408,164,1,32.65,2011-06-29,2,2,1,221,5,About to Sleep
17409,185,2,771.85,2011-06-08,1,3,3,133,7,At Risk
17410,17,5,1214.72,2011-11-23,4,4,4,444,12,Champions
17411,13,3,778.94,2011-11-27,5,4,3,543,12,Loyal Customers
17412,3,7,1258.06,2011-12-07,5,5,4,554,14,Champions
17414,44,2,778.0,2011-10-27,3,3,3,333,9,Loyal Customers
17415,80,1,507.84,2011-09-21,2,2,3,223,7,Need Attention
17416,30,7,6893.42,2011-11-10,4,5,5,455,14,Champions
17418,43,2,463.46,2011-10-28,3,3,2,332,8,Potential Loyalists
17419,12,12,4226.57,2011-11-28,5,5,5,555,15,Champions
17420,51,3,598.83,2011-10-20,3,4,3,343,10,Loyal Customers
17422,17,6,1979.37,2011-11-23,4,5,4,454,13,Champions
17423,47,2,698.41,2011-10-24,3,3,3,333,9,Loyal Customers
17425,20,2,759.17,2011-11-20,4,3,3,433,10,Loyal Customers
17426,9,6,5037.26,2011-12-01,5,5,5,555,15,Champions
17427,72,1,100.8,2011-09-29,3,2,1,321,6,Promising
17428,1,28,17256.85,2011-12-09,5,5,5,555,15,Champions
17429,129,3,524.92,2011-08-03,2,4,3,243,9,At Risk
17430,33,2,265.76,2011-11-07,4,3,2,432,9,Potential Loyalists
17431,314,1,403.3,2011-01-30,1,2,2,122,5,Hibernating
17432,19,2,365.76,2011-11-21,4,3,2,432,9,Potential Loyalists
17433,89,1,303.16,2011-09-12,2,2,2,222,6,Need Attention
17434,3,7,2373.82,2011-12-07,5,5,5,555,15,Champions
17436,2,2,216.3,2011-12-08,5,3,1,531,9,Potential Loyalists
17438,254,1,388.45,2011-03-31,1,2,2,122,5,Hibernating
17440,157,3,186.42,2011-07-06,2,4,1,241,7,Other
17442,37,6,2248.56,2011-11-03,3,5,5,355,13,Loyal Customers
17443,220,1,534.24,2011-05-04,1,2,3,123,6,Other
17444,148,3,2940.04,2011-07-15,2,4,5,245,11,Can't Lose Them
17446,177,2,120.9,2011-06-16,2,3,1,231,6,Other
17447,41,2,541.53,2011-10-30,3,3,3,333,9,Loyal Customers
17449,3,7,2519.21,2011-12-07,5,5,5,555,15,Champions
17450,9,46,194390.79,2011-12-01,5,5,5,555,15,Champions
17451,2,7,1721.4,2011-12-08,5,5,4,554,14,Champions
17453,18,2,486.72,2011-11-22,4,3,2,432,9,Potential Loyalists
17454,193,4,517.53,2011-05-31,1,4,3,143,8,At Risk
17455,204,1,131.7,2011-05-20,1,2,1,121,4,Hibernating
17456,366,1,249.86,2010-12-09,1,2,2,122,5,Hibernating
17457,127,5,1737.7,2011-08-05,2,4,4,244,10,Can't Lose Them
17458,16,1,316.5,2011-11-24,4,2,2,422,8,Promising
17459,44,2,657.3,2011-10-27,3,3,3,333,9,Loyal Customers
17460,95,6,622.43,2011-09-06,2,5,3,253,10,At Risk
17461,23,3,735.82,2011-11-17,4,4,3,443,11,Loyal Customers
17462,61,2,675.69,2011-10-10,3,3,3,333,9,Loyal Customers
17463,17,5,1875.86,2011-11-23,4,4,4,444,12,Champions
17464,159,1,289.96,2011-07-04,2,2,2,222,6,Need Attention
17466,11,2,763.28,2011-11-29,5,3,3,533,11,Loyal Customers
17468,11,2,137.0,2011-11-29,5,3,1,531,9,Potential Loyalists
17469,17,5,1870.97,2011-11-23,4,4,4,444,12,Champions
17470,45,5,1125.07,2011-10-26,3,4,4,344,11,Loyal Customers
17472,192,3,697.54,2011-06-01,1,4,3,143,8,At Risk
17475,80,1,194.37,2011-09-21,2,2,1,221,5,About to Sleep
17480,78,1,511.82,2011-09-23,2,2,3,223,7,Need Attention
17481,4,4,1255.59,2011-12-06,5,4,4,544,13,Champions
17483,66,3,414.04,2011-10-05,3,4,2,342,9,Potential Loyalists
17486,262,1,396.87,2011-03-23,1,2,2,122,5,Hibernating
17489,59,2,376.64,2011-10-12,3,3,2,332,8,Potential Loyalists
17490,1,7,2092.32,2011-12-09,5,5,5,555,15,Champions
17491,2,10,3558.87,2011-12-08,5,5,5,555,15,Champions
17492,249,1,374.57,2011-04-05,1,2,2,122,5,Hibernating
17495,8,2,497.56,2011-12-02,5,3,3,533,11,Loyal Customers
17496,359,1,271.05,2010-12-16,1,2,2,122,5,Hibernating
17498,76,1,272.22,2011-09-25,2,2,2,222,6,Need Attention
17499,290,1,622.88,2011-02-23,1,2,3,123,6,Other
17500,18,3,1138.0,2011-11-22,4,4,4,444,12,Champions
17501,221,2,288.6,2011-05-03,1,3,2,132,6,Other
17502,10,4,689.1,2011-11-30,5,4,3,543,12,Loyal Customers
17503,3,2,558.96,2011-12-07,5,3,3,533,11,Loyal Customers
17504,207,9,2997.03,2011-05-17,1,5,5,155,11,Can't Lose Them
17505,162,2,1145.84,2011-07-01,2,3,4,234,9,At Risk
17506,76,1,302.2,2011-09-25,2,2,2,222,6,Need Attention
17507,262,2,605.58,2011-03-23,1,3,3,133,7,At Risk
17508,281,1,387.31,2011-03-04,1,2,2,122,5,Hibernating
17509,58,8,6083.64,2011-10-13,3,5,5,355,13,Loyal Customers
17510,25,1,308.48,2011-11-15,4,2,2,422,8,Promising
17511,3,31,91062.38,2011-12-07,5,5,5,555,15,Champions
17512,29,10,2924.99,2011-11-11,4,5,5,455,14,Champions
17513,73,1,513.2,2011-09-28,2,2,3,223,7,Need Attention
17514,129,1,208.65,2011-08-03,2,2,1,221,5,About to Sleep
17515,32,4,639.02,2011-11-08,4,4,3,443,11,Loyal Customers
17516,16,5,764.88,2011-11-24,4,4,3,443,11,Loyal Customers
17517,309,1,153.94,2011-02-04,1,2,1,121,4,Hibernating
17519,18,6,1844.02,2011-11-22,4,5,4,454,13,Champions
17520,54,1,546.81,2011-10-17,3,2,3,323,8,Potential Loyalists
17521,30,3,723.21,2011-11-10,4,4,3,443,11,Loyal Customers
17522,2,5,1070.71,2011-12-08,5,4,4,544,13,Champions
17523,12,4,652.74,2011-11-28,5,4,3,543,12,Loyal Customers
17524,362,1,145.0,2010-12-13,1,2,1,121,4,Hibernating
17525,360,1,422.7,2010-12-15,1,2,2,122,5,Hibernating
17526,5,4,1195.9,2011-12-05,5,4,4,544,13,Champions
17527,54,4,939.37,2011-10-17,3,4,4,344,11,Loyal Customers
17528,2,8,3628.5,2011-12-08,5,5,5,555,15,Champions
17530,2,10,2367.12,2011-12-08,5,5,5,555,15,Champions
17531,191,1,296.7,2011-06-02,1,2,2,122,5,Hibernating
17534,54,1,223.36,2011-10-17,3,2,1,321,6,Promising
17535,281,1,164.4,2011-03-04,1,2,1,121,4,Hibernating
17536,178,1,76.5,2011-06-15,2,2,1,221,5,About to Sleep
17537,30,2,887.67,2011-11-10,4,3,3,433,10,Loyal Customers
17538,26,1,98.42,2011-11-14,4,2,1,421,7,Promising
17540,25,2,578.9,2011-11-15,4,3,3,433,10,Loyal Customers
17542,270,1,170.75,2011-03-15,1,2,1,121,4,Hibernating
17545,44,3,642.32,2011-10-27,3,4,3,343,10,Loyal Customers
17548,234,1,103.3,2011-04-20,1,2,1,121,4,Hibernating
17549,24,2,148.86,2011-11-16,4,3,1,431,8,Potential Loyalists
17550,198,3,267.16,2011-05-26,1,4,2,142,7,Other
17551,360,1,290.34,2010-12-15,1,2,2,122,5,Hibernating
17552,61,4,930.41,2011-10-10,3,4,3,343,10,Loyal Customers
17553,130,1,1487.6,2011-08-02,2,2,4,224,8,Other
17554,2,5,1952.45,2011-12-08,5,4,4,544,13,Champions
17555,20,2,480.31,2011-11-20,4,3,2,432,9,Potential Loyalists
17556,206,1,157.9,2011-05-18,1,2,1,121,4,Hibernating
17557,15,3,541.46,2011-11-25,4,4,3,443,11,Loyal Customers
17560,95,4,854.95,2011-09-06,2,4,3,243,9,At Risk
17561,20,1,165.12,2011-11-20,4,2,1,421,7,Promising
17562,15,7,1122.38,2011-11-25,4,5,4,454,13,Champions
17564,25,3,454.01,2011-11-15,4,4,2,442,10,Potential Loyalists
17566,9,2,869.77,2011-12-01,5,3,3,533,11,Loyal Customers
17567,8,8,4331.48,2011-12-02,5,5,5,555,15,Champions
17569,333,1,344.14,2011-01-11,1,2,2,122,5,Hibernating
17571,51,4,1425.67,2011-10-20,3,4,4,344,11,Loyal Customers
17572,72,4,226.75,2011-09-29,3,4,1,341,8,Potential Loyalists
17573,30,3,380.6,2011-11-10,4,4,2,442,10,Potential Loyalists
17574,243,1,185.65,2011-04-11,1,2,1,121,4,Hibernating
17576,9,19,3564.83,2011-12-01,5,5,5,555,15,Champions
17578,219,1,143.46,2011-05-05,1,2,1,121,4,Hibernating
17579,5,3,448.9,2011-12-05,5,4,2,542,11,Potential Loyalists
17580,253,3,215.72,2011-04-01,1,4,1,141,6,Other
17581,1,25,11025.24,2011-12-09,5,5,5,555,15,Champions
17582,237,1,175.27,2011-04-17,1,2,1,121,4,Hibernating
17584,8,2,1242.3,2011-12-02,5,3,4,534,12,Loyal Customers
17585,110,4,1116.68,2011-08-22,2,4,4,244,10,Can't Lose Them
17588,101,3,1240.2,2011-08-31,2,4,4,244,10,Can't Lose Them
17589,61,4,2404.17,2011-10-10,3,4,5,345,12,Loyal Customers
17590,3,3,1468.02,2011-12-07,5,4,4,544,13,Champions
17591,74,7,2203.67,2011-09-27,2,5,5,255,12,Can't Lose Them
17593,4,5,3923.86,2011-12-06,5,4,5,545,14,Champions
17594,86,2,993.18,2011-09-15,2,3,4,234,9,At Risk
17595,13,2,386.69,2011-11-27,5,3,2,532,10,Potential Loyalists
17596,24,7,2806.69,2011-11-16,4,5,5,455,14,Champions
17597,214,1,2044.37,2011-05-10,1,2,4,124,7,Other
17600,18,1,161.67,2011-11-22,4,2,1,421,7,Promising
17601,240,1,116.01,2011-04-14,1,2,1,121,4,Hibernating
17602,3,6,5054.42,2011-12-07,5,5,5,555,15,Champions
17603,79,1,394.72,2011-09-22,2,2,2,222,6,Need Attention
17604,218,2,309.36,2011-05-06,1,3,2,132,6,Other
17608,34,2,191.99,2011-11-06,3,3,1,331,7,Potential Loyalists
17609,41,5,1105.78,2011-10-30,3,4,4,344,11,Loyal Customers
17611,8,15,3961.12,2011-12-02,5,5,5,555,15,Champions
17612,54,6,2048.45,2011-10-17,3,5,4,354,12,Loyal Customers
17613,23,14,4544.55,2011-11-17,4,5,5,455,14,Champions
17614,58,1,386.32,2011-10-13,3,2,2,322,7,Promising
17615,131,3,329.6,2011-08-01,2,4,2,242,8,Other
17616,174,3,571.2,2011-06-19,2,4,3,243,9,At Risk
17618,6,3,930.28,2011-12-04,5,4,3,543,12,Loyal Customers
17619,313,1,214.37,2011-01-31,1,2,1,121,4,Hibernating
17620,60,1,81.44,2011-10-11,3,2,1,321,6,Promising
17621,22,3,1379.9,2011-11-18,4,4,4,444,12,Champions
17623,33,1,527.05,2011-11-07,4,2,3,423,9,Potential Loyalists
17624,15,2,843.48,2011-11-25,4,3,3,433,10,Loyal Customers
17625,19,4,2020.4,2011-11-21,4,4,4,444,12,Champions
17628,82,1,75.75,2011-09-19,2,2,1,221,5,About to Sleep
17629,6,8,1814.12,2011-12-04,5,5,4,554,14,Champions
17630,170,2,503.6,2011-06-23,2,3,3,233,8,Need Attention
17631,2,3,528.33,2011-12-08,5,4,3,543,12,Loyal Customers
17633,32,4,1324.84,2011-11-08,4,4,4,444,12,Champions
17634,37,9,2358.59,2011-11-03,3,5,5,355,13,Loyal Customers
17636,20,1,285.56,2011-11-20,4,2,2,422,8,Promising
17637,32,2,547.06,2011-11-08,4,3,3,433,10,Loyal Customers
17639,277,1,108.5,2011-03-08,1,2,1,121,4,Hibernating
17640,87,1,621.66,2011-09-14,2,2,3,223,7,Need Attention
17642,120,2,712.29,2011-08-12,2,3,3,233,8,Need Attention
17643,374,1,101.55,2010-12-01,1,2,1,121,4,Hibernating
17644,2,11,2895.64,2011-12-08,5,5,5,555,15,Champions
17646,220,3,1008.39,2011-05-04,1,4,4,144,9,Can't Lose Them
17647,66,1,133.06,2011-10-05,3,2,1,321,6,Promising
17648,61,4,1797.5,2011-10-10,3,4,4,344,11,Loyal Customers
17649,139,1,868.49,2011-07-24,2,2,3,223,7,Need Attention
17650,22,1,166.08,2011-11-18,4,2,1,421,7,Promising
17651,12,10,3945.0,2011-11-28,5,5,5,555,15,Champions
17652,26,12,4867.72,2011-11-14,4,5,5,455,14,Champions
17653,37,4,1207.56,2011-11-03,3,4,4,344,11,Loyal Customers
17654,278,1,117.55,2011-03-07,1,2,1,121,4,Hibernating
17655,11,7,2638.94,2011-11-29,5,5,5,555,15,Champions
17656,74,5,1674.69,2011-09-27,2,4,4,244,10,Can't Lose Them
17658,26,2,595.42,2011-11-14,4,3,3,433,10,Loyal Customers
17659,18,12,2999.46,2011-11-22,4,5,5,455,14,Champions
17660,142,1,178.75,2011-07-21,2,2,1,221,5,About to Sleep
17663,26,7,1802.91,2011-11-14,4,5,4,454,13,Champions
17664,19,2,604.64,2011-11-21,4,3,3,433,10,Loyal Customers
17666,4,2,728.16,2011-12-06,5,3,3,533,11,Loyal Customers
17667,67,5,2055.51,2011-10-04,3,4,5,345,12,Loyal Customers
17668,2,2,347.75,2011-12-08,5,3,2,532,10,Potential Loyalists
17669,43,7,3406.72,2011-10-28,3,5,5,355,13,Loyal Customers
17670,228,1,205.7,2011-04-26,1,2,1,121,4,Hibernating
17671,16,4,1572.71,2011-11-24,4,4,4,444,12,Champions
17672,51,2,3178.17,2011-10-20,3,3,5,335,11,Loyal Customers
17673,2,6,1594.97,2011-12-08,5,5,4,554,14,Champions
17674,75,2,551.04,2011-09-26,2,3,3,233,8,Need Attention
17675,2,31,20374.28,2011-12-08,5,5,5,555,15,Champions
17676,5,6,1371.18,2011-12-05,5,5,4,554,14,Champions
17677,2,30,16345.38,2011-12-08,5,5,5,555,15,Champions
17678,264,1,298.11,2011-03-21,1,2,2,122,5,Hibernating
17679,53,2,1992.11,2011-10-18,3,3,4,334,10,Loyal Customers
17680,24,1,184.4,2011-11-16,4,2,1,421,7,Promising
17682,11,6,2474.33,2011-11-29,5,5,5,555,15,Champions
17684,44,1,239.41,2011-10-27,3,2,1,321,6,Promising
17685,17,7,3155.83,2011-11-23,4,5,5,455,14,Champions
17686,8,7,5739.46,2011-12-02,5,5,5,555,15,Champions
17690,31,15,4726.8,2011-11-09,4,5,5,455,14,Champions
17691,359,2,290.4,2010-12-16,1,3,2,132,6,Other
17692,128,4,740.94,2011-08-04,2,4,3,243,9,At Risk
17693,138,1,200.47,2011-07-25,2,2,1,221,5,About to Sleep
17694,142,1,283.12,2011-07-21,2,2,2,222,6,Need Attention
17695,132,2,765.34,2011-07-31,2,3,3,233,8,Need Attention
17696,39,8,2285.71,2011-11-01,3,5,5,355,13,Loyal Customers
17697,237,1,338.95,2011-04-17,1,2,2,122,5,Hibernating
17698,261,1,154.95,2011-03-24,1,2,1,121,4,Hibernating
17700,17,4,2534.64,2011-11-23,4,4,5,445,13,Champions
17701,253,1,417.95,2011-04-01,1,2,2,122,5,Hibernating
17702,31,4,1824.37,2011-11-09,4,4,4,444,12,Champions
17703,36,3,798.74,2011-11-04,3,4,3,343,10,Loyal Customers
17704,169,2,885.19,2011-06-24,2,3,3,233,8,Need Attention
17705,4,9,1823.52,2011-12-06,5,5,4,554,14,Champions
17706,5,17,10504.49,2011-12-05,5,5,5,555,15,Champions
17707,186,2,152.4,2011-06-07,1,3,1,131,5,Other
17708,188,2,263.33,2011-06-05,1,3,2,132,6,Other
17709,170,1,137.45,2011-06-23,2,2,1,221,5,About to Sleep
17711,11,2,385.1,2011-11-29,5,3,2,532,10,Potential Loyalists
17712,45,1,522.91,2011-10-26,3,2,3,323,8,Potential Loyalists
17714,321,1,153.0,2011-01-23,1,2,1,121,4,Hibernating
17715,201,1,326.4,2011-05-23,1,2,2,122,5,Hibernating
17716,23,11,5655.99,2011-11-17,4,5,5,455,14,Champions
17718,233,1,139.35,2011-04-21,1,2,1,121,4,Hibernating
17719,38,15,5396.04,2011-11-02,3,5,5,355,13,Loyal Customers
17720,27,4,1195.94,2011-11-13,4,4,4,444,12,Champions
17722,97,4,2424.04,2011-09-04,2,4,5,245,11,Can't Lose Them
17723,128,6,3276.4,2011-08-04,2,5,5,255,12,Can't Lose Them
17724,72,3,1033.0,2011-09-29,3,4,4,344,11,Loyal Customers
17725,17,11,3439.08,2011-11-23,4,5,5,455,14,Champions
17727,16,1,1060.25,2011-11-24,4,2,4,424,10,Potential Loyalists
17728,4,3,2876.01,2011-12-06,5,4,5,545,14,Champions
17730,4,13,5298.48,2011-12-06,5,5,5,555,15,Champions
17731,80,4,1240.11,2011-09-21,2,4,4,244,10,Can't Lose Them
17732,373,1,303.97,2010-12-02,1,2,2,122,5,Hibernating
17733,39,2,692.19,2011-11-01,3,3,3,333,9,Loyal Customers
17734,54,3,700.63,2011-10-17,3,4,3,343,10,Loyal Customers
17735,3,19,13110.02,2011-12-07,5,5,5,555,15,Champions
17736,10,3,377.44,2011-11-30,5,4,2,542,11,Potential Loyalists
17737,10,2,168.24,2011-11-30,5,3,1,531,9,Potential Loyalists
17738,20,4,1879.05,2011-11-20,4,4,4,444,12,Champions
17739,12,7,2791.35,2011-11-28,5,5,5,555,15,Champions
17742,114,2,355.11,2011-08-18,2,3,2,232,7,Need Attention
17744,4,6,2322.4,2011-12-06,5,5,5,555,15,Champions
17746,241,1,110.25,2011-04-13,1,2,1,121,4,Hibernating
17747,113,1,71.4,2011-08-19,2,2,1,221,5,About to Sleep
17749,179,2,674.52,2011-06-14,2,3,3,233,8,Need Attention
17750,6,9,1710.45,2011-12-04,5,5,4,554,14,Champions
17752,360,1,80.64,2010-12-15,1,2,1,121,4,Hibernating
17754,1,5,1664.65,2011-12-09,5,4,4,544,13,Champions
17757,2,30,5593.39,2011-12-08,5,5,5,555,15,Champions
17758,20,8,3408.2,2011-11-20,4,5,5,455,14,Champions
17759,18,3,819.96,2011-11-22,4,4,3,443,11,Loyal Customers
17760,22,2,287.59,2011-11-18,4,3,2,432,9,Potential Loyalists
17761,33,1,712.78,2011-11-07,4,2,3,423,9,Potential Loyalists
17763,264,1,15.0,2011-03-21,1,2,1,121,4,Hibernating
17764,51,2,772.55,2011-10-20,3,3,3,333,9,Loyal Customers
17765,159,3,367.63,2011-07-04,2,4,2,242,8,Other
17767,16,1,271.2,2011-11-24,4,2,2,422,8,Promising
17768,9,3,2081.9,2011-12-01,5,4,5,545,14,Champions
17769,13,10,3957.43,2011-11-27,5,5,5,555,15,Champions
17770,199,5,1143.27,2011-05-25,1,4,4,144,9,Can't Lose Them
17771,57,2,245.81,2011-10-14,3,3,1,331,7,Potential Loyalists
17772,11,2,173.45,2011-11-29,5,3,1,531,9,Potential Loyalists
17774,97,4,1213.73,2011-09-04,2,4,4,244,10,Can't Lose Them
17775,255,1,56.4,2011-03-30,1,2,1,121,4,Hibernating
17777,25,3,647.56,2011-11-15,4,4,3,443,11,Loyal Customers
17779,22,3,650.32,2011-11-18,4,4,3,443,11,Loyal Customers
17781,160,2,188.02,2011-07-03,2,3,1,231,6,Other
17783,73,2,283.47,2011-09-28,2,3,2,232,7,Need Attention
17785,54,1,131.94,2011-10-17,3,2,1,321,6,Promising
17786,86,2,266.85,2011-09-15,2,3,2,232,7,Need Attention
17787,153,4,1817.54,2011-07-10,2,4,4,244,10,Can't Lose Them
17788,74,2,1117.9,2011-09-27,2,3,4,234,9,At Risk
17789,282,1,225.9,2011-03-03,1,2,1,121,4,Hibernating
17790,27,14,1964.3,2011-11-13,4,5,4,454,13,Champions
17791,30,1,106.1,2011-11-10,4,2,1,421,7,Promising
17793,26,1,300.34,2011-11-14,4,2,2,422,8,Promising
17795,180,2,342.83,2011-06-13,2,3,2,232,7,Need Attention
17796,41,4,690.0,2011-10-30,3,4,3,343,10,Loyal Customers
17797,23,3,780.43,2011-11-17,4,4,3,443,11,Loyal Customers
17799,23,10,3039.17,2011-11-17,4,5,5,455,14,Champions
17800,38,9,1187.21,2011-11-02,3,5,4,354,12,Loyal Customers
17802,83,3,1285.04,2011-09-18,2,4,4,244,10,Can't Lose Them
17805,74,1,512.31,2011-09-27,2,2,3,223,7,Need Attention
17806,12,1,546.04,2011-11-28,5,2,3,523,10,Potential Loyalists
17809,17,12,5411.91,2011-11-23,4,5,5,455,14,Champions
17811,5,39,7761.82,2011-12-05,5,5,5,555,15,Champions
17812,13,4,699.81,2011-11-27,5,4,3,543,12,Loyal Customers
17813,15,5,1698.07,2011-11-25,4,4,4,444,12,Champions
17816,37,4,36.56,2011-11-03,3,4,1,341,8,Potential Loyalists
17817,5,3,387.68,2011-12-05,5,4,2,542,11,Potential Loyalists
17819,72,7,3704.87,2011-09-29,3,5,5,355,13,Loyal Customers
17824,52,1,298.4,2011-10-19,3,2,2,322,7,Promising
17827,6,5,1987.33,2011-12-04,5,4,4,544,13,Champions
17828,23,4,1820.09,2011-11-17,4,4,4,444,12,Champions
